[PRODUZIDO] 2025-04-10 19:38:01 - [ID=1] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:12:44 - [ID=12] Sedan Tradicional Azul | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:12:44 - [ID=13] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:12:45 - [ID=14] Sedan Tradicional Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:12:46 - [ID=15] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:12:48 - [ID=16] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:12:48 - [ID=17] Utilitário Esportivo Verde | Estação: 3 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:12:50 - [ID=18] Sedan Tradicional Azul | Estação: 3 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:12:52 - [ID=19] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:12:54 - [ID=20] Sedan Tradicional Verde | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:12:54 - [ID=21] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:12:56 - [ID=22] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:12:58 - [ID=23] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:13:00 - [ID=24] Sedan Tradicional Azul | Estação: 3 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:01 - [ID=25] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:13:02 - [ID=26] Sedan Tradicional Verde | Estação: 3 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:13:04 - [ID=27] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:13:06 - [ID=28] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:07 - [ID=29] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:08 - [ID=30] Sedan Tradicional Azul | Estação: 2 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:13:08 - [ID=31] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:13:09 - [ID=32] Sedan Tradicional Verde | Estação: 3 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:13:10 - [ID=33] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:13:13 - [ID=34] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:13 - [ID=35] Utilitário Esportivo Verde | Estação: 3 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:15 - [ID=36] Sedan Tradicional Azul | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:13:15 - [ID=37] Utilitário Esportivo Vermelho | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:16 - [ID=38] Sedan Tradicional Verde | Estação: 1 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:13:19 - [ID=39] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:13:20 - [ID=40] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:21 - [ID=41] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:21 - [ID=42] Sedan Tradicional Azul | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:13:21 - [ID=43] Utilitário Esportivo Vermelho | Estação: 2 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:13:21 - [ID=44] Sedan Tradicional Verde | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:22 - [ID=45] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:13:24 - [ID=46] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:13:27 - [ID=47] Utilitário Esportivo Verde | Estação: 3 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:27 - [ID=48] Sedan Tradicional Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:13:28 - [ID=49] Utilitário Esportivo Vermelho | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:28 - [ID=50] Sedan Tradicional Verde | Estação: 3 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:13:30 - [ID=51] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:13:30 - [ID=52] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:33 - [ID=53] Utilitário Esportivo Verde | Estação: 3 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:33 - [ID=54] Sedan Tradicional Azul | Estação: 3 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:13:35 - [ID=55] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:13:35 - [ID=56] Sedan Tradicional Verde | Estação: 2 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:13:35 - [ID=57] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:13:38 - [ID=58] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:39 - [ID=59] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:41 - [ID=60] Sedan Tradicional Azul | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:43 - [ID=61] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:13:45 - [ID=62] Sedan Tradicional Verde | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:46 - [ID=63] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:13:46 - [ID=64] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:47 - [ID=65] Utilitário Esportivo Verde | Estação: 3 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:13:48 - [ID=66] Sedan Tradicional Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:13:52 - [ID=67] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:13:53 - [ID=68] Sedan Tradicional Verde | Estação: 2 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:13:55 - [ID=69] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:13:55 - [ID=70] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:56 - [ID=71] Utilitário Esportivo Verde | Estação: 3 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:13:58 - [ID=72] Sedan Tradicional Azul | Estação: 1 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:13:59 - [ID=73] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:14:00 - [ID=74] Sedan Tradicional Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:14:01 - [ID=75] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:14:04 - [ID=76] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:14:06 - [ID=77] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:14:08 - [ID=78] Sedan Tradicional Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:14:09 - [ID=79] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:14:10 - [ID=80] Sedan Tradicional Verde | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:14:11 - [ID=81] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:14:15 - [ID=82] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:14:16 - [ID=83] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:14:18 - [ID=84] Sedan Tradicional Azul | Estação: 3 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:14:19 - [ID=85] Utilitário Esportivo Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:14:23 - [ID=86] Sedan Tradicional Verde | Estação: 1 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:14:24 - [ID=87] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:14:24 - [ID=88] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:14:29 - [ID=89] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:14:31 - [ID=90] Sedan Tradicional Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:14:31 - [ID=91] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:14:35 - [ID=92] Sedan Tradicional Verde | Estação: 1 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:14:38 - [ID=93] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:14:38 - [ID=94] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:14:38 - [ID=95] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:14:42 - [ID=96] Sedan Tradicional Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:14:42 - [ID=97] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:14:44 - [ID=98] Sedan Tradicional Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:14:44 - [ID=99] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:14:49 - [ID=100] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:14:50 - [ID=101] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:14:51 - [ID=102] Sedan Tradicional Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:14:52 - [ID=103] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:14:57 - [ID=104] Sedan Tradicional Verde | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:14:59 - [ID=105] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:15:03 - [ID=106] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:15:04 - [ID=107] Utilitário Esportivo Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:15:06 - [ID=108] Sedan Tradicional Azul | Estação: 1 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:15:11 - [ID=109] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:15:12 - [ID=110] Sedan Tradicional Verde | Estação: 2 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:15:13 - [ID=111] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:15:13 - [ID=112] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:15:16 - [ID=113] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:15:19 - [ID=114] Sedan Tradicional Azul | Estação: 2 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:15:23 - [ID=115] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:15:24 - [ID=116] Sedan Tradicional Verde | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:15:28 - [ID=117] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:15:29 - [ID=118] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:15:31 - [ID=119] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:15:33 - [ID=120] Sedan Tradicional Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:15:37 - [ID=121] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:15:40 - [ID=122] Sedan Tradicional Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:15:42 - [ID=123] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:15:45 - [ID=124] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:15:48 - [ID=125] Utilitário Esportivo Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:15:50 - [ID=126] Sedan Tradicional Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:15:50 - [ID=127] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:15:54 - [ID=128] Sedan Tradicional Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:00 - [ID=129] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:16:00 - [ID=130] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:00 - [ID=131] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:03 - [ID=132] Sedan Tradicional Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:06 - [ID=133] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:16:09 - [ID=134] Sedan Tradicional Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:12 - [ID=135] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:12 - [ID=136] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:15 - [ID=137] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:16:16 - [ID=138] Sedan Tradicional Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:19 - [ID=139] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:21 - [ID=140] Sedan Tradicional Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:26 - [ID=141] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:16:26 - [ID=142] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:16:29 - [ID=143] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:33 - [ID=144] Sedan Tradicional Azul | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:34 - [ID=145] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:36 - [ID=146] Sedan Tradicional Verde | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:16:40 - [ID=147] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:41 - [ID=148] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:42 - [ID=149] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:43 - [ID=150] Sedan Tradicional Azul | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:16:44 - [ID=151] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:49 - [ID=152] Sedan Tradicional Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:49 - [ID=153] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:54 - [ID=154] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:16:55 - [ID=155] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:16:56 - [ID=156] Sedan Tradicional Azul | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:17:00 - [ID=157] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:00 - [ID=158] Sedan Tradicional Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:02 - [ID=159] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:17:03 - [ID=160] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:07 - [ID=161] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:17:08 - [ID=162] Sedan Tradicional Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:11 - [ID=163] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:12 - [ID=164] Sedan Tradicional Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:16 - [ID=165] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:17:16 - [ID=166] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:19 - [ID=167] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:19 - [ID=168] Sedan Tradicional Azul | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:17:22 - [ID=169] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:23 - [ID=170] Sedan Tradicional Verde | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:17:25 - [ID=171] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:26 - [ID=172] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:17:26 - [ID=173] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:29 - [ID=174] Sedan Tradicional Azul | Estação: 0 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:17:34 - [ID=175] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:35 - [ID=176] Sedan Tradicional Verde | Estação: 0 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:17:35 - [ID=177] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:39 - [ID=178] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:39 - [ID=179] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:44 - [ID=180] Sedan Tradicional Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:46 - [ID=181] Utilitário Esportivo Vermelho | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:17:47 - [ID=182] Sedan Tradicional Verde | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:49 - [ID=183] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:17:53 - [ID=184] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:17:55 - [ID=185] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:17:57 - [ID=186] Sedan Tradicional Azul | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:18:02 - [ID=187] Utilitário Esportivo Vermelho | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:04 - [ID=188] Sedan Tradicional Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:05 - [ID=189] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:18:05 - [ID=190] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:07 - [ID=191] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:18:08 - [ID=192] Sedan Tradicional Azul | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:11 - [ID=193] Utilitário Esportivo Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:12 - [ID=194] Sedan Tradicional Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:18 - [ID=195] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 1
[PRODUZIDO] 2025-04-10 21:18:18 - [ID=196] Sedan Tradicional Vermelho | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:21 - [ID=197] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:18:22 - [ID=198] Sedan Tradicional Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:22 - [ID=199] Utilitário Esportivo Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:24 - [ID=200] Sedan Tradicional Verde | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:25 - [ID=201] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:18:29 - [ID=202] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:30 - [ID=203] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:33 - [ID=204] Sedan Tradicional Azul | Estação: 2 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:18:34 - [ID=205] Utilitário Esportivo Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:35 - [ID=206] Sedan Tradicional Verde | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:38 - [ID=207] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:40 - [ID=208] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:18:42 - [ID=209] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:43 - [ID=210] Sedan Tradicional Azul | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:44 - [ID=211] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:45 - [ID=212] Sedan Tradicional Verde | Estação: 2 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:18:47 - [ID=213] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:55 - [ID=214] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:56 - [ID=215] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:57 - [ID=216] Sedan Tradicional Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:18:59 - [ID=217] Utilitário Esportivo Vermelho | Estação: 2 | Funcionário: 0
[PRODUZIDO] 2025-04-10 21:18:59 - [ID=218] Sedan Tradicional Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:19:05 - [ID=219] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:19:06 - [ID=220] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:19:09 - [ID=221] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:19:11 - [ID=222] Sedan Tradicional Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:19:14 - [ID=223] Utilitário Esportivo Vermelho | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:19:18 - [ID=224] Sedan Tradicional Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:19:19 - [ID=225] Utilitário Esportivo Azul | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:19:20 - [ID=226] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:19:25 - [ID=227] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:19:25 - [ID=228] Sedan Tradicional Azul | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:19:26 - [ID=229] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:19:27 - [ID=230] Sedan Tradicional Verde | Estação: 2 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:19:32 - [ID=231] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 4
[PRODUZIDO] 2025-04-10 21:19:34 - [ID=232] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:19:36 - [ID=233] Utilitário Esportivo Verde | Estação: 0 | Funcionário: 2
[PRODUZIDO] 2025-04-10 21:19:40 - [ID=234] Sedan Tradicional Azul | Estação: 3 | Funcionário: 3
[PRODUZIDO] 2025-04-10 21:19:44 - [ID=235] Utilitário Esportivo Vermelho | Estação: 2 | Funcionário: 4
