[VENDIDO]   2025-04-03 19:50:22 - [ID=1] Sedan Tradicional Verde | Estação: 3 | Funcionário: 115 | Posição Esteira: 30 | Loja: 2 | Posição Esteira Loja: 12
[VENDIDO]   2025-04-03 19:50:29 - [ID=437] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 112 | Posição Esteira: 11 | Loja: 1 | Posição Esteira Loja: 8
[VENDIDO]   2025-04-03 19:50:29 - [ID=438] Sedan Tradicional Vermelho | Estação: 3 | Funcionário: 104 | Posição Esteira: 11 | Loja: 2 | Posição Esteira Loja: 16
[VENDIDO]   2025-04-03 19:50:29 - [ID=439] Utilitário Esportivo Vermelho | Estação: 4 | Funcionário: 118 | Posição Esteira: 9 | Loja: 1 | Posição Esteira Loja: 22
[VENDIDO]   2025-04-03 19:50:29 - [ID=440] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 119 | Posição Esteira: 17 | Loja: 1 | Posição Esteira Loja: 23
[VENDIDO]   2025-04-03 19:50:29 - [ID=441] Sedan Tradicional Azul | Estação: 1 | Funcionário: 111 | Posição Esteira: 6 | Loja: 2 | Posição Esteira Loja: 15
[VENDIDO]   2025-04-03 19:50:29 - [ID=442] Utilitário Esportivo Vermelho | Estação: 2 | Funcionário: 107 | Posição Esteira: 31 | Loja: 1 | Posição Esteira Loja: 22
[VENDIDO]   2025-04-03 19:50:29 - [ID=443] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 108 | Posição Esteira: 22 | Loja: 1 | Posição Esteira Loja: 35
[VENDIDO]   2025-04-03 19:50:29 - [ID=444] Sedan Tradicional Verde | Estação: 1 | Funcionário: 103 | Posição Esteira: 30 | Loja: 1 | Posição Esteira Loja: 5
[VENDIDO]   2025-04-03 19:50:29 - [ID=445] Sedan Tradicional Verde | Estação: 3 | Funcionário: 110 | Posição Esteira: 15 | Loja: 2 | Posição Esteira Loja: 12
[VENDIDO]   2025-04-03 19:50:29 - [ID=446] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 109 | Posição Esteira: 18 | Loja: 1 | Posição Esteira Loja: 29
[VENDIDO]   2025-04-03 19:50:29 - [ID=447] Utilitário Esportivo Verde | Estação: 4 | Funcionário: 103 | Posição Esteira: 38 | Loja: 1 | Posição Esteira Loja: 2
[VENDIDO]   2025-04-03 19:50:29 - [ID=448] Sedan Tradicional Verde | Estação: 4 | Funcionário: 118 | Posição Esteira: 1 | Loja: 3 | Posição Esteira Loja: 32
[VENDIDO]   2025-04-03 19:50:29 - [ID=449] Sedan Tradicional Azul | Estação: 4 | Funcionário: 117 | Posição Esteira: 16 | Loja: 3 | Posição Esteira Loja: 30
[VENDIDO]   2025-04-03 19:50:29 - [ID=450] Sedan Tradicional Azul | Estação: 3 | Funcionário: 117 | Posição Esteira: 19 | Loja: 1 | Posição Esteira Loja: 18
[VENDIDO]   2025-04-03 19:50:29 - [ID=451] Utilitário Esportivo Vermelho | Estação: 4 | Funcionário: 108 | Posição Esteira: 17 | Loja: 2 | Posição Esteira Loja: 13
[VENDIDO]   2025-04-03 19:50:29 - [ID=452] Sedan Tradicional Verde | Estação: 2 | Funcionário: 109 | Posição Esteira: 27 | Loja: 2 | Posição Esteira Loja: 27
[VENDIDO]   2025-04-03 19:50:29 - [ID=453] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 107 | Posição Esteira: 31 | Loja: 3 | Posição Esteira Loja: 34
[VENDIDO]   2025-04-03 19:50:29 - [ID=454] Utilitário Esportivo Azul | Estação: 1 | Funcionário: 104 | Posição Esteira: 38 | Loja: 2 | Posição Esteira Loja: 23
[VENDIDO]   2025-04-03 19:50:29 - [ID=455] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 102 | Posição Esteira: 8 | Loja: 1 | Posição Esteira Loja: 1
[VENDIDO]   2025-04-03 19:50:29 - [ID=456] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 117 | Posição Esteira: 7 | Loja: 2 | Posição Esteira Loja: 25
[VENDIDO]   2025-04-03 19:50:29 - [ID=457] Sedan Tradicional Verde | Estação: 4 | Funcionário: 104 | Posição Esteira: 39 | Loja: 3 | Posição Esteira Loja: 19
[VENDIDO]   2025-04-03 19:50:29 - [ID=458] Utilitário Esportivo Azul | Estação: 4 | Funcionário: 114 | Posição Esteira: 29 | Loja: 3 | Posição Esteira Loja: 7
[VENDIDO]   2025-04-03 19:50:29 - [ID=459] Sedan Tradicional Verde | Estação: 3 | Funcionário: 104 | Posição Esteira: 27 | Loja: 1 | Posição Esteira Loja: 1
[VENDIDO]   2025-04-03 19:50:29 - [ID=460] Utilitário Esportivo Azul | Estação: 4 | Funcionário: 108 | Posição Esteira: 39 | Loja: 3 | Posição Esteira Loja: 25
[VENDIDO]   2025-04-03 19:50:29 - [ID=461] Utilitário Esportivo Verde | Estação: 3 | Funcionário: 111 | Posição Esteira: 30 | Loja: 2 | Posição Esteira Loja: 31
[VENDIDO]   2025-04-03 19:50:29 - [ID=462] Utilitário Esportivo Azul | Estação: 4 | Funcionário: 117 | Posição Esteira: 35 | Loja: 2 | Posição Esteira Loja: 32
[VENDIDO]   2025-04-03 19:50:29 - [ID=463] Sedan Tradicional Azul | Estação: 3 | Funcionário: 104 | Posição Esteira: 8 | Loja: 3 | Posição Esteira Loja: 33
[VENDIDO]   2025-04-03 19:50:29 - [ID=464] Sedan Tradicional Azul | Estação: 2 | Funcionário: 106 | Posição Esteira: 17 | Loja: 3 | Posição Esteira Loja: 19
[VENDIDO]   2025-04-03 19:50:29 - [ID=465] Utilitário Esportivo Azul | Estação: 4 | Funcionário: 109 | Posição Esteira: 0 | Loja: 3 | Posição Esteira Loja: 13
[VENDIDO]   2025-04-03 19:50:29 - [ID=466] Sedan Tradicional Verde | Estação: 4 | Funcionário: 111 | Posição Esteira: 13 | Loja: 1 | Posição Esteira Loja: 39
[VENDIDO]   2025-04-03 19:50:29 - [ID=467] Sedan Tradicional Verde | Estação: 2 | Funcionário: 101 | Posição Esteira: 16 | Loja: 1 | Posição Esteira Loja: 31
[VENDIDO]   2025-04-03 19:50:29 - [ID=468] Sedan Tradicional Verde | Estação: 4 | Funcionário: 103 | Posição Esteira: 34 | Loja: 2 | Posição Esteira Loja: 26
[VENDIDO]   2025-04-03 19:50:29 - [ID=469] Sedan Tradicional Verde | Estação: 3 | Funcionário: 115 | Posição Esteira: 34 | Loja: 2 | Posição Esteira Loja: 3
[VENDIDO]   2025-04-03 19:50:29 - [ID=470] Utilitário Esportivo Azul | Estação: 3 | Funcionário: 104 | Posição Esteira: 30 | Loja: 2 | Posição Esteira Loja: 28
[VENDIDO]   2025-04-03 19:50:29 - [ID=471] Sedan Tradicional Verde | Estação: 4 | Funcionário: 114 | Posição Esteira: 36 | Loja: 3 | Posição Esteira Loja: 30
[VENDIDO]   2025-04-03 19:50:29 - [ID=472] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 107 | Posição Esteira: 37 | Loja: 1 | Posição Esteira Loja: 39
[VENDIDO]   2025-04-03 19:50:29 - [ID=473] Sedan Tradicional Azul | Estação: 3 | Funcionário: 117 | Posição Esteira: 34 | Loja: 1 | Posição Esteira Loja: 29
[VENDIDO]   2025-04-03 19:50:29 - [ID=474] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 111 | Posição Esteira: 38 | Loja: 1 | Posição Esteira Loja: 3
[VENDIDO]   2025-04-03 19:50:29 - [ID=475] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 119 | Posição Esteira: 13 | Loja: 2 | Posição Esteira Loja: 4
[VENDIDO]   2025-04-03 19:50:29 - [ID=476] Sedan Tradicional Azul | Estação: 3 | Funcionário: 116 | Posição Esteira: 16 | Loja: 1 | Posição Esteira Loja: 14
[VENDIDO]   2025-04-03 19:50:29 - [ID=477] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 108 | Posição Esteira: 35 | Loja: 3 | Posição Esteira Loja: 23
[VENDIDO]   2025-04-03 19:50:29 - [ID=478] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 113 | Posição Esteira: 7 | Loja: 2 | Posição Esteira Loja: 12
[VENDIDO]   2025-04-03 19:50:29 - [ID=479] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 117 | Posição Esteira: 33 | Loja: 3 | Posição Esteira Loja: 2
[VENDIDO]   2025-04-03 19:50:29 - [ID=480] Sedan Tradicional Verde | Estação: 2 | Funcionário: 112 | Posição Esteira: 35 | Loja: 1 | Posição Esteira Loja: 8
[VENDIDO]   2025-04-03 19:50:29 - [ID=481] Sedan Tradicional Azul | Estação: 2 | Funcionário: 115 | Posição Esteira: 29 | Loja: 3 | Posição Esteira Loja: 4
[VENDIDO]   2025-04-03 19:50:29 - [ID=482] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 120 | Posição Esteira: 37 | Loja: 2 | Posição Esteira Loja: 0
[VENDIDO]   2025-04-03 19:50:29 - [ID=483] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 118 | Posição Esteira: 9 | Loja: 1 | Posição Esteira Loja: 3
[VENDIDO]   2025-04-03 19:50:29 - [ID=484] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 115 | Posição Esteira: 6 | Loja: 2 | Posição Esteira Loja: 37
[VENDIDO]   2025-04-03 19:50:29 - [ID=485] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 102 | Posição Esteira: 10 | Loja: 1 | Posição Esteira Loja: 24
[VENDIDO]   2025-04-03 19:50:29 - [ID=486] Utilitário Esportivo Verde | Estação: 3 | Funcionário: 113 | Posição Esteira: 16 | Loja: 3 | Posição Esteira Loja: 17
[VENDIDO]   2025-04-03 19:50:29 - [ID=487] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 110 | Posição Esteira: 16 | Loja: 2 | Posição Esteira Loja: 5
[VENDIDO]   2025-04-03 19:50:29 - [ID=488] Sedan Tradicional Verde | Estação: 4 | Funcionário: 106 | Posição Esteira: 21 | Loja: 1 | Posição Esteira Loja: 37
[VENDIDO]   2025-04-03 19:50:29 - [ID=489] Utilitário Esportivo Vermelho | Estação: 3 | Funcionário: 115 | Posição Esteira: 21 | Loja: 1 | Posição Esteira Loja: 8
[VENDIDO]   2025-04-03 19:50:29 - [ID=490] Sedan Tradicional Vermelho | Estação: 2 | Funcionário: 112 | Posição Esteira: 8 | Loja: 3 | Posição Esteira Loja: 12
[VENDIDO]   2025-04-03 19:50:29 - [ID=491] Utilitário Esportivo Azul | Estação: 2 | Funcionário: 110 | Posição Esteira: 31 | Loja: 3 | Posição Esteira Loja: 28
[VENDIDO]   2025-04-03 19:50:29 - [ID=492] Utilitário Esportivo Verde | Estação: 2 | Funcionário: 111 | Posição Esteira: 11 | Loja: 1 | Posição Esteira Loja: 34
[VENDIDO]   2025-04-03 19:50:29 - [ID=493] Utilitário Esportivo Verde | Estação: 4 | Funcionário: 106 | Posição Esteira: 12 | Loja: 1 | Posição Esteira Loja: 17
[VENDIDO]   2025-04-03 19:50:29 - [ID=494] Sedan Tradicional Verde | Estação: 3 | Funcionário: 106 | Posição Esteira: 12 | Loja: 2 | Posição Esteira Loja: 21
[VENDIDO]   2025-04-03 19:50:29 - [ID=495] Sedan Tradicional Azul | Estação: 3 | Funcionário: 103 | Posição Esteira: 28 | Loja: 1 | Posição Esteira Loja: 29
[VENDIDO]   2025-04-03 19:50:29 - [ID=496] Sedan Tradicional Azul | Estação: 2 | Funcionário: 120 | Posição Esteira: 0 | Loja: 1 | Posição Esteira Loja: 12
[VENDIDO]   2025-04-03 19:50:29 - [ID=497] Sedan Tradicional Verde | Estação: 3 | Funcionário: 101 | Posição Esteira: 22 | Loja: 3 | Posição Esteira Loja: 30
[VENDIDO]   2025-04-03 19:50:29 - [ID=498] Sedan Tradicional Azul | Estação: 4 | Funcionário: 110 | Posição Esteira: 32 | Loja: 3 | Posição Esteira Loja: 7
[VENDIDO]   2025-04-03 19:50:30 - [ID=499] Sedan Tradicional Vermelho | Estação: 1 | Funcionário: 115 | Posição Esteira: 10 | Loja: 1 | Posição Esteira Loja: 7
[VENDIDO]   2025-04-03 19:50:30 - [ID=500] Utilitário Esportivo Verde | Estação: 1 | Funcionário: 103 | Posição Esteira: 0 | Loja: 1 | Posição Esteira Loja: 18
